[DEBUG] 2021-12-15 16:46:16.927 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-12-15 16:46:16.935 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-12-15 16:46:16.938 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-12-15 16:46:17.017 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-12-15 16:46:17.021 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-12-15 16:46:17.208 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-12-15 16:46:17.212 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-12-15 16:46:17.218 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-12-15 16:46:17.522 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-12-15 16:46:17.543 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-12-15 16:46:17.543 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-12-15 16:46:18.320 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='patterns_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2021-12-15 16:46:18.321 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='designer'}
[DEBUG] 2021-12-15 16:46:18.321 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='designer'}
[DEBUG] 2021-12-15 16:46:18.321 [main] CollectionBinder - Collection role: com.stitchable.entity.Designer.patterns
[DEBUG] 2021-12-15 16:46:18.322 [main] PropertyBinder - Building property patterns
[DEBUG] 2021-12-15 16:46:18.323 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(designer), mappingColumn=website, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.323 [main] PropertyBinder - MetadataSourceProcessor property website with lazy=false
[DEBUG] 2021-12-15 16:46:18.323 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Designer:website]
[DEBUG] 2021-12-15 16:46:18.323 [main] SimpleValueBinder - building SimpleValue for website
[DEBUG] 2021-12-15 16:46:18.324 [main] PropertyBinder - Building property website
[DEBUG] 2021-12-15 16:46:18.325 [main] AnnotationBinder - Binding entity from annotated class: com.stitchable.entity.User
[DEBUG] 2021-12-15 16:46:18.326 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-12-15 16:46:18.327 [main] EntityBinder - Import with entity name User
[DEBUG] 2021-12-15 16:46:18.327 [main] EntityBinder - Bind entity com.stitchable.entity.User on table user
[DEBUG] 2021-12-15 16:46:18.334 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.334 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2021-12-15 16:46:18.334 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.User:id]
[DEBUG] 2021-12-15 16:46:18.334 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2021-12-15 16:46:18.338 [main] PropertyBinder - Building property id
[DEBUG] 2021-12-15 16:46:18.338 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-12-15 16:46:18.338 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.338 [main] PropertyBinder - MetadataSourceProcessor property email with lazy=false
[DEBUG] 2021-12-15 16:46:18.338 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.User:email]
[DEBUG] 2021-12-15 16:46:18.338 [main] SimpleValueBinder - building SimpleValue for email
[DEBUG] 2021-12-15 16:46:18.338 [main] PropertyBinder - Building property email
[DEBUG] 2021-12-15 16:46:18.339 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.339 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.339 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=favoritePatterns_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.339 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='favoritePatterns_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2021-12-15 16:46:18.339 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='user_id', referencedColumn='id', mappedBy=''}
[DEBUG] 2021-12-15 16:46:18.339 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='pattern_id', referencedColumn='id', mappedBy=''}
[DEBUG] 2021-12-15 16:46:18.339 [main] CollectionBinder - Collection role: com.stitchable.entity.User.favoritePatterns
[DEBUG] 2021-12-15 16:46:18.339 [main] PropertyBinder - Building property favoritePatterns
[DEBUG] 2021-12-15 16:46:18.340 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=isAdmin, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.340 [main] PropertyBinder - MetadataSourceProcessor property isAdmin with lazy=false
[DEBUG] 2021-12-15 16:46:18.340 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.User:isAdmin]
[DEBUG] 2021-12-15 16:46:18.340 [main] SimpleValueBinder - building SimpleValue for isAdmin
[DEBUG] 2021-12-15 16:46:18.341 [main] PropertyBinder - Building property isAdmin
[DEBUG] 2021-12-15 16:46:18.341 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.341 [main] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 2021-12-15 16:46:18.341 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.User:name]
[DEBUG] 2021-12-15 16:46:18.341 [main] SimpleValueBinder - building SimpleValue for name
[DEBUG] 2021-12-15 16:46:18.341 [main] PropertyBinder - Building property name
[DEBUG] 2021-12-15 16:46:18.341 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=user_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.341 [main] PropertyBinder - MetadataSourceProcessor property userName with lazy=false
[DEBUG] 2021-12-15 16:46:18.341 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.User:userName]
[DEBUG] 2021-12-15 16:46:18.341 [main] SimpleValueBinder - building SimpleValue for userName
[DEBUG] 2021-12-15 16:46:18.341 [main] PropertyBinder - Building property userName
[DEBUG] 2021-12-15 16:46:18.341 [main] AnnotationBinder - Binding entity from annotated class: com.stitchable.entity.Pattern
[DEBUG] 2021-12-15 16:46:18.342 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-12-15 16:46:18.343 [main] EntityBinder - Import with entity name Pattern
[DEBUG] 2021-12-15 16:46:18.343 [main] EntityBinder - Bind entity com.stitchable.entity.Pattern on table pattern
[DEBUG] 2021-12-15 16:46:18.348 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.348 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2021-12-15 16:46:18.348 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:id]
[DEBUG] 2021-12-15 16:46:18.348 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2021-12-15 16:46:18.348 [main] PropertyBinder - Building property id
[DEBUG] 2021-12-15 16:46:18.348 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-12-15 16:46:18.348 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
[DEBUG] 2021-12-15 16:46:18.348 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=designer, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.349 [main] PropertyBinder - Building property designer
[DEBUG] 2021-12-15 16:46:18.350 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=features, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.350 [main] PropertyBinder - MetadataSourceProcessor property features with lazy=false
[DEBUG] 2021-12-15 16:46:18.350 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:features]
[DEBUG] 2021-12-15 16:46:18.351 [main] SimpleValueBinder - building SimpleValue for features
[DEBUG] 2021-12-15 16:46:18.351 [main] PropertyBinder - Building property features
[DEBUG] 2021-12-15 16:46:18.351 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=height, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.351 [main] PropertyBinder - MetadataSourceProcessor property height with lazy=false
[DEBUG] 2021-12-15 16:46:18.351 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:height]
[DEBUG] 2021-12-15 16:46:18.352 [main] SimpleValueBinder - building SimpleValue for height
[DEBUG] 2021-12-15 16:46:18.352 [main] PropertyBinder - Building property height
[DEBUG] 2021-12-15 16:46:18.352 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=image, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.352 [main] PropertyBinder - MetadataSourceProcessor property image with lazy=false
[DEBUG] 2021-12-15 16:46:18.352 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:image]
[DEBUG] 2021-12-15 16:46:18.353 [main] SimpleValueBinder - building SimpleValue for image
[DEBUG] 2021-12-15 16:46:18.354 [main] PropertyBinder - Building property image
[DEBUG] 2021-12-15 16:46:18.354 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=keywords, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.354 [main] PropertyBinder - MetadataSourceProcessor property keywords with lazy=false
[DEBUG] 2021-12-15 16:46:18.354 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:keywords]
[DEBUG] 2021-12-15 16:46:18.354 [main] SimpleValueBinder - building SimpleValue for keywords
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - Building property keywords
[DEBUG] 2021-12-15 16:46:18.355 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 2021-12-15 16:46:18.355 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:name]
[DEBUG] 2021-12-15 16:46:18.355 [main] SimpleValueBinder - building SimpleValue for name
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - Building property name
[DEBUG] 2021-12-15 16:46:18.355 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=number_of_colors, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - MetadataSourceProcessor property numberOfColors with lazy=false
[DEBUG] 2021-12-15 16:46:18.355 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:numberOfColors]
[DEBUG] 2021-12-15 16:46:18.355 [main] SimpleValueBinder - building SimpleValue for numberOfColors
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - Building property numberOfColors
[DEBUG] 2021-12-15 16:46:18.355 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=size, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - MetadataSourceProcessor property size with lazy=false
[DEBUG] 2021-12-15 16:46:18.355 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:size]
[DEBUG] 2021-12-15 16:46:18.355 [main] SimpleValueBinder - building SimpleValue for size
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - Building property size
[DEBUG] 2021-12-15 16:46:18.355 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=stitched_example, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - MetadataSourceProcessor property stitchedExample with lazy=false
[DEBUG] 2021-12-15 16:46:18.355 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:stitchedExample]
[DEBUG] 2021-12-15 16:46:18.355 [main] SimpleValueBinder - building SimpleValue for stitchedExample
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - Building property stitchedExample
[DEBUG] 2021-12-15 16:46:18.355 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=url, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - MetadataSourceProcessor property url with lazy=false
[DEBUG] 2021-12-15 16:46:18.355 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:url]
[DEBUG] 2021-12-15 16:46:18.355 [main] SimpleValueBinder - building SimpleValue for url
[DEBUG] 2021-12-15 16:46:18.355 [main] PropertyBinder - Building property url
[DEBUG] 2021-12-15 16:46:18.356 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.356 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.356 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=users_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.356 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='users_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2021-12-15 16:46:18.356 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='favoritePatterns'}
[DEBUG] 2021-12-15 16:46:18.356 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='favoritePatterns'}
[DEBUG] 2021-12-15 16:46:18.356 [main] CollectionBinder - Collection role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:18.356 [main] PropertyBinder - Building property users
[DEBUG] 2021-12-15 16:46:18.356 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pattern), mappingColumn=width, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-15 16:46:18.356 [main] PropertyBinder - MetadataSourceProcessor property width with lazy=false
[DEBUG] 2021-12-15 16:46:18.356 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.stitchable.entity.Pattern:width]
[DEBUG] 2021-12-15 16:46:18.360 [main] SimpleValueBinder - building SimpleValue for width
[DEBUG] 2021-12-15 16:46:18.360 [main] PropertyBinder - Building property width
[DEBUG] 2021-12-15 16:46:18.361 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2021-12-15 16:46:18.361 [main] SimpleValueBinder - Starting fillSimpleValue for etsyId
[DEBUG] 2021-12-15 16:46:18.361 [main] SimpleValueBinder - Starting fillSimpleValue for logo
[DEBUG] 2021-12-15 16:46:18.361 [main] SimpleValueBinder - Starting fillSimpleValue for name
[DEBUG] 2021-12-15 16:46:18.361 [main] SimpleValueBinder - Starting fillSimpleValue for website
[DEBUG] 2021-12-15 16:46:18.361 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2021-12-15 16:46:18.361 [main] SimpleValueBinder - Starting fillSimpleValue for email
[DEBUG] 2021-12-15 16:46:18.361 [main] SimpleValueBinder - Starting fillSimpleValue for isAdmin
[DEBUG] 2021-12-15 16:46:18.361 [main] SimpleValueBinder - Starting fillSimpleValue for name
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for userName
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for features
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for height
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for image
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for keywords
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for name
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for numberOfColors
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for size
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for stitchedExample
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for url
[DEBUG] 2021-12-15 16:46:18.362 [main] SimpleValueBinder - Starting fillSimpleValue for width
[DEBUG] 2021-12-15 16:46:18.365 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [designer]
[DEBUG] 2021-12-15 16:46:18.367 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [user]
[DEBUG] 2021-12-15 16:46:18.367 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [pattern]
[DEBUG] 2021-12-15 16:46:18.367 [main] CollectionSecondPass - Second pass for collection: com.stitchable.entity.User.favoritePatterns
[DEBUG] 2021-12-15 16:46:18.367 [main] CollectionBinder - Binding as ManyToMany: com.stitchable.entity.User.favoritePatterns
[DEBUG] 2021-12-15 16:46:18.372 [main] PrimaryKey - Forcing column [user_id] to be non-null as it is part of the primary key for table [favorites]
[DEBUG] 2021-12-15 16:46:18.372 [main] PrimaryKey - Forcing column [pattern_id] to be non-null as it is part of the primary key for table [favorites]
[DEBUG] 2021-12-15 16:46:18.372 [main] CollectionSecondPass - Mapped collection key: user_id, element: pattern_id
[DEBUG] 2021-12-15 16:46:18.372 [main] CollectionSecondPass - Second pass for collection: com.stitchable.entity.Designer.patterns
[DEBUG] 2021-12-15 16:46:18.373 [main] CollectionBinder - Binding a OneToMany: com.stitchable.entity.Designer.patterns through a foreign key
[DEBUG] 2021-12-15 16:46:18.373 [main] CollectionBinder - Mapping collection: com.stitchable.entity.Designer.patterns -> pattern
[DEBUG] 2021-12-15 16:46:18.373 [main] TableBinder - Retrieving property com.stitchable.entity.Pattern.designer
[DEBUG] 2021-12-15 16:46:18.374 [main] CollectionSecondPass - Mapped collection key: designer_id, one-to-many: com.stitchable.entity.Pattern
[DEBUG] 2021-12-15 16:46:18.374 [main] CollectionSecondPass - Second pass for collection: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:18.374 [main] CollectionBinder - Binding as ManyToMany: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:18.374 [main] TableBinder - Retrieving property com.stitchable.entity.User.favoritePatterns
[DEBUG] 2021-12-15 16:46:18.374 [main] CollectionSecondPass - Mapped collection key: pattern_id, element: user_id
[DEBUG] 2021-12-15 16:46:18.374 [main] InFlightMetadataCollectorImpl - Resolving reference to class: com.stitchable.entity.Pattern
[DEBUG] 2021-12-15 16:46:18.377 [main] InFlightMetadataCollectorImpl - Resolving reference to class: com.stitchable.entity.User
[DEBUG] 2021-12-15 16:46:18.378 [main] InFlightMetadataCollectorImpl - Resolving reference to class: com.stitchable.entity.Designer
[DEBUG] 2021-12-15 16:46:18.380 [main] InFlightMetadataCollectorImpl - Resolving reference to class: com.stitchable.entity.Pattern
